"gmSeason","gmDate","awayAbbr","awayDayOff","awayPTS","awayAST","awayTO","awaySTL","awayBLK","awayPF","awayFGA","awayFGM","away2PA","away2PM","away3PA","away3PM","awayFTA","awayFTM","awayORB","awayDRB","awayTRB","awayPTS1","awayPTS2","awayPTS3","awayPTS4","awayPTSEx","homeAbbr","homeDayOff","homePTS","homeAST","homeTO","homeSTL","homeBLK","homePF","homeFGA","homeFGM","home2PA","home2PM","home3PA","home3PM","homeFTA","homeFTM","homeORB","homeDRB","homeTRB","homePTS1","homePTS2","homePTS3","homePTS4","homePTSEx"
"2012-13","2013-02-02","CHA",3,95,18,14,7,7,23,79,33,60,25,19,8,24,21,9,26,35,27,24,26,18,0,"HOU",3,109,27,15,5,5,19,82,42,62,35,20,7,23,18,14,36,50,32,30,17,30,0
"2012-13","2013-02-02","NO",1,86,15,23,12,4,25,70,28,56,25,14,3,33,27,9,19,28,14,17,24,31,0,"MIN",1,115,30,18,12,5,27,77,45,62,40,15,5,29,20,15,29,44,33,25,23,34,0
"2012-13","2013-02-02","ORL",1,98,32,17,9,5,17,94,41,75,36,19,5,22,11,20,32,52,22,26,19,31,0,"MIL",1,107,26,16,6,9,16,90,42,66,33,24,9,20,14,14,28,42,31,21,27,28,0
"2012-13","2013-02-02","WAS",1,86,24,16,8,2,23,88,36,66,30,22,6,17,8,12,29,41,17,9,30,30,0,"SA",3,96,25,16,5,4,17,78,38,58,33,20,5,16,15,3,42,45,27,24,17,28,0
"2012-13","2013-02-02","UTA",1,99,24,5,9,2,22,90,39,71,31,19,8,16,13,10,27,37,23,23,21,32,0,"POR",1,105,25,16,2,6,17,75,38,57,28,18,10,28,19,10,39,49,24,19,29,33,0
"2012-13","2013-02-02","PHO",1,93,22,12,7,1,21,86,35,71,30,15,5,24,18,15,33,48,29,23,22,19,0,"GS",2,113,34,13,5,3,24,89,45,70,36,19,9,20,14,14,33,47,26,22,33,32,0
"2012-13","2013-02-03","LAC",2,104,27,21,9,2,26,79,40,58,31,21,9,21,15,13,28,41,30,10,37,27,0,"BOS",2,106,23,17,8,2,22,72,36,54,25,18,11,27,23,6,23,29,33,26,33,14,0
"2012-13","2013-02-03","LAL",2,98,24,14,9,3,15,83,39,63,33,20,6,22,14,7,34,41,32,30,16,20,0,"DET",2,97,26,15,10,8,18,92,41,78,36,14,5,15,10,10,37,47,27,24,21,25,0
"2012-13","2013-02-03","MIA",2,100,19,13,10,4,23,75,40,63,37,12,3,23,17,7,27,34,24,20,27,29,0,"TOR",2,85,15,15,10,3,24,75,28,57,24,18,4,32,25,14,24,38,21,29,17,18,0
"2012-13","2013-02-04","CHI",2,101,18,10,7,6,25,88,39,72,35,16,4,22,19,12,23,35,29,25,22,25,0,"IND",3,111,23,16,6,8,19,74,39,60,33,14,6,34,27,13,34,47,28,32,27,24,0
"2012-13","2013-02-04","LAC",1,90,21,20,6,6,24,79,37,62,33,17,4,15,12,9,35,44,16,30,20,24,0,"WAS",2,98,27,13,11,8,16,84,37,72,30,12,7,27,17,13,31,44,24,27,21,26,0
"2012-13","2013-02-04","ORL",2,61,20,13,5,2,5,80,27,68,26,12,1,8,6,10,36,46,16,19,11,15,0,"PHI",3,78,26,11,8,7,10,79,36,59,33,20,3,5,3,7,39,46,28,14,18,18,0
"2012-13","2013-02-04","CHA",2,94,13,16,8,5,24,80,34,55,26,25,8,20,18,12,28,40,21,22,20,31,0,"MIA",1,99,23,11,6,5,18,81,41,69,40,12,1,24,16,12,27,39,22,25,19,33,0
"2012-13","2013-02-04","DET",1,85,15,12,10,5,13,90,38,77,35,13,3,12,6,17,26,43,13,23,22,27,0,"NY",2,99,22,15,6,2,16,79,36,45,22,34,14,16,13,14,32,46,28,29,19,23,0
"2012-13","2013-02-04","DAL",3,91,21,14,7,9,18,87,36,71,33,16,3,20,16,6,34,40,22,22,23,24,0,"OKC",2,112,25,11,11,8,19,87,41,62,31,25,10,27,20,8,40,48,29,39,24,20,0
"2012-13","2013-02-04","POR",2,100,23,28,5,8,24,70,41,52,34,18,7,16,11,8,31,39,25,24,28,23,0,"MIN",2,98,23,13,13,2,20,85,40,72,37,13,3,19,15,10,19,29,18,20,20,40,0
"2012-13","2013-02-04","SAC",2,91,13,13,11,4,21,87,35,67,32,20,3,25,18,15,24,39,22,21,23,18,7,"UTA",2,98,25,22,8,8,19,72,38,60,31,12,7,18,15,5,36,41,20,24,18,22,14
"2012-13","2013-02-05","ATL",3,103,26,18,5,3,33,81,36,60,28,21,8,28,23,5,34,39,21,28,21,33,0,"IND",1,114,28,12,7,8,26,75,36,50,25,25,11,40,31,5,32,37,18,32,31,33,0
"2012-13","2013-02-05","LAL",2,92,20,13,5,5,18,82,37,69,34,13,3,18,15,5,35,40,18,31,18,25,0,"BKN",4,83,16,17,7,5,18,89,31,66,25,23,6,19,15,20,32,52,24,16,24,19,0
"2012-13","2013-02-05","PHO",3,96,19,22,9,2,23,73,37,63,33,10,4,22,18,11,29,40,27,23,15,31,0,"MEM",4,90,15,17,7,0,20,82,36,73,33,9,3,17,15,14,20,34,27,25,19,19,0
"2012-13","2013-02-05","GS",3,109,21,12,2,5,26,86,41,71,38,15,3,30,24,11,29,40,37,25,24,23,0,"HOU",3,140,35,9,6,2,24,91,46,51,23,40,23,35,25,14,34,48,38,39,27,36,0
"2012-13","2013-02-05","MIL",3,104,27,17,6,11,28,100,48,84,45,16,3,11,5,12,32,44,29,37,20,18,0,"DEN",4,112,26,17,9,12,19,91,40,75,35,16,5,37,27,16,37,53,27,24,28,33,0
"2012-13","2013-02-06","CHA",2,95,21,13,5,5,10,79,37,64,31,15,6,25,15,9,28,37,21,20,26,28,0,"CLE",4,122,33,6,6,5,20,92,52,68,43,24,9,13,9,10,35,45,32,33,35,22,0
"2012-13","2013-02-06","BOS",3,99,21,14,4,5,20,73,35,54,31,19,4,30,25,6,35,41,20,30,19,30,0,"TOR",3,95,18,15,12,2,23,82,34,64,30,18,4,26,23,12,31,43,23,22,34,16,0
"2012-13","2013-02-06","LAC",2,86,17,14,16,6,16,82,33,64,27,18,6,22,14,13,35,48,17,23,24,22,0,"ORL",2,76,16,18,6,5,20,87,30,67,24,20,6,14,10,14,36,50,17,25,13,21,0
"2012-13","2013-02-06","NY",2,96,14,9,5,3,12,84,34,56,25,28,9,23,19,12,29,41,29,19,25,23,0,"WAS",2,106,23,11,3,4,17,79,42,59,31,20,11,14,11,7,31,38,28,23,19,36,0
"2012-13","2013-02-06","IND",1,88,20,9,10,5,8,82,32,65,27,17,5,25,19,16,38,54,18,19,22,29,0,"PHI",2,69,20,15,7,8,17,90,31,82,29,8,2,7,5,17,36,53,15,19,14,21,0
"2012-13","2013-02-06","MEM",1,92,28,8,6,4,19,84,38,72,33,12,5,16,11,9,29,38,22,26,14,30,0,"ATL",1,103,28,13,4,5,16,74,38,50,28,24,10,23,17,6,40,46,26,32,22,23,0
"2012-13","2013-02-06","BKN",1,93,22,14,6,5,19,82,34,66,28,16,6,25,19,15,31,46,23,17,29,24,0,"DET",2,90,28,14,7,7,29,83,36,66,33,17,3,21,15,14,27,41,24,22,27,17,0
"2012-13","2013-02-06","HOU",1,108,19,16,6,2,26,80,39,55,30,25,9,25,21,8,31,39,30,26,27,25,0,"MIA",2,114,23,10,9,6,16,82,40,59,30,23,10,28,24,8,30,38,32,31,26,25,0
"2012-13","2013-02-06","PHO",1,84,19,17,4,4,17,78,35,63,34,15,1,15,13,11,29,40,27,26,18,13,0,"NO",4,93,24,13,10,7,17,75,39,61,35,14,4,17,11,9,24,33,26,28,24,15,0
"2012-13","2013-02-06","GS",1,98,25,19,7,4,15,93,38,73,28,20,10,16,12,13,36,49,22,27,30,19,0,"OKC",2,119,29,12,12,16,12,95,48,72,40,23,8,20,15,10,40,50,34,33,23,29,0
"2012-13","2013-02-06","POR",2,99,20,6,6,1,20,84,36,54,26,30,10,19,17,7,35,42,33,28,21,17,0,"DAL",2,105,22,8,5,3,16,86,41,66,31,20,10,19,13,11,35,46,27,30,23,25,0
"2012-13","2013-02-06","MIL",1,86,15,16,12,9,21,82,29,63,23,19,6,29,22,9,28,37,25,18,19,24,0,"UTA",2,100,23,19,9,12,23,81,39,71,34,10,5,26,17,17,33,50,19,32,26,23,0
"2012-13","2013-02-06","SA",4,104,24,13,13,5,22,81,37,56,27,25,10,21,20,7,34,41,21,26,21,36,0,"MIN",2,94,16,16,7,5,19,81,33,63,25,18,8,23,20,12,37,49,23,18,23,30,0
"2012-13","2013-02-07","LAL",2,95,16,13,2,3,19,87,36,64,31,23,5,30,18,13,30,43,23,21,25,26,0,"BOS",1,116,25,9,10,5,28,87,46,76,41,11,5,25,19,12,36,48,27,31,37,21,0
"2012-13","2013-02-07","CHI",3,96,26,15,5,4,16,91,38,64,28,27,10,14,10,16,18,34,25,33,16,22,0,"DEN",2,128,29,10,11,8,16,86,50,67,41,19,9,23,19,16,30,46,33,30,37,28,0
"2012-13","2013-02-08","LAL",1,100,23,13,6,10,17,80,36,54,28,26,8,25,20,6,40,46,20,21,28,31,0,"CHA",2,93,30,11,10,4,20,89,38,75,34,14,4,19,13,8,38,46,30,23,25,15,0
"2012-13","2013-02-08","BKN",2,74,17,15,9,5,14,76,25,58,20,18,5,32,19,10,37,47,20,11,22,21,0,"WAS",2,89,19,13,11,4,25,80,36,64,29,16,7,11,10,5,40,45,21,30,14,24,0
"2012-13","2013-02-08","TOR",2,100,19,14,9,9,31,96,42,87,40,9,2,19,14,17,29,46,25,19,20,26,10,"IND",2,98,23,19,6,7,22,78,35,56,26,22,9,28,19,10,32,42,26,25,21,18,8
"2012-13","2013-02-08","NO",2,111,24,14,4,5,19,86,45,70,36,16,9,18,12,11,33,44,25,25,29,32,0,"ATL",2,100,30,17,8,6,15,74,35,50,22,24,13,23,17,5,28,33,26,29,16,29,0
"2012-13","2013-02-08","ORL",2,108,30,19,3,7,26,86,45,65,37,21,8,13,10,9,30,39,24,32,24,28,0,"CLE",2,119,23,6,10,3,15,80,39,66,32,14,7,41,34,7,25,32,24,32,29,34,0
"2012-13","2013-02-08","SA",2,109,20,8,8,9,16,81,37,57,27,24,10,30,25,9,24,33,23,29,26,31,0,"DET",2,119,26,12,5,4,20,89,46,67,36,22,10,20,17,15,34,49,31,34,30,24,0
"2012-13","2013-02-08","LAC",2,89,23,19,9,5,24,77,34,61,27,16,7,19,14,11,24,35,29,21,18,21,0,"MIA",2,111,22,14,11,4,21,68,36,41,21,27,15,32,24,8,28,36,30,32,31,18,0
"2012-13","2013-02-08","NY",2,100,19,10,5,6,19,81,38,55,30,26,8,20,16,10,32,42,25,27,18,30,0,"MIN",2,94,19,10,6,2,18,80,37,67,36,13,1,27,19,12,29,41,23,22,31,18,0
"2012-13","2013-02-08","PHO",2,96,18,17,4,4,18,83,39,65,32,18,7,15,11,11,28,39,27,23,20,26,0,"OKC",2,127,29,8,10,11,20,87,50,66,36,21,14,18,13,10,30,40,33,22,36,36,0
"2012-13","2013-02-08","POR",2,103,21,11,4,4,12,88,40,62,32,26,8,20,15,15,25,40,28,25,27,23,0,"HOU",2,118,27,11,5,9,19,79,47,53,35,26,12,16,12,7,32,39,34,28,33,23,0
"2012-13","2013-02-08","GS",2,93,18,16,6,3,25,75,36,58,30,17,6,20,15,7,27,34,24,32,20,17,0,"MEM",2,99,26,14,5,5,22,78,36,58,28,20,8,23,19,8,35,43,32,31,14,22,0
"2012-13","2013-02-08","CHI",1,93,25,12,6,2,16,79,36,67,31,12,5,18,16,15,26,41,31,27,11,24,0,"UTA",2,89,21,12,4,10,22,78,37,62,33,16,4,17,11,13,24,37,27,23,19,20,0
"2012-13","2013-02-09","DEN",2,111,23,20,9,8,21,80,40,63,34,17,6,34,25,15,31,46,30,28,26,27,0,"CLE",1,103,24,16,9,5,23,84,37,64,28,20,9,26,20,11,27,38,32,20,21,30,0
"2012-13","2013-02-09","CHA",1,76,20,7,5,3,17,88,27,72,25,16,2,23,20,12,28,40,17,20,17,22,0,"PHI",3,87,24,11,2,2,19,93,39,77,37,16,2,10,7,16,44,60,23,15,25,24,0
"2012-13","2013-02-09","DET",1,105,25,20,11,2,20,83,41,66,33,17,8,19,15,11,35,46,33,24,24,24,0,"MIL",3,100,19,14,12,7,14,86,34,69,27,17,7,28,25,12,30,42,22,34,26,18,0
"2012-13","2013-02-09","GS",1,91,12,16,4,1,26,89,34,73,28,16,6,24,17,17,35,52,16,20,30,25,0,"DAL",3,116,25,10,9,6,23,77,38,57,27,20,11,38,29,6,38,44,30,32,23,31,0
"2012-13","2013-02-09","UTA",1,109,23,18,8,7,27,82,40,67,36,15,4,26,25,11,28,39,29,25,20,35,0,"SAC",5,120,27,17,11,6,24,85,44,66,36,19,8,35,24,16,28,44,31,31,25,33,0
"2012-13","2013-02-10","LAC",2,102,21,18,10,6,19,80,41,52,31,28,10,16,10,13,30,43,22,30,19,31,0,"NY",2,88,11,16,10,3,18,74,33,51,26,23,7,18,15,10,25,35,17,27,26,18,0
"2012-13","2013-02-10","LAL",2,97,16,15,9,3,17,70,35,58,28,12,7,26,20,5,24,29,26,27,20,24,0,"MIA",2,107,19,11,10,6,27,80,44,64,38,16,6,14,13,10,28,38,25,28,25,29,0
"2012-13","2013-02-10","NO",2,89,16,17,3,7,17,68,34,56,29,12,5,25,16,6,27,33,21,26,19,23,0,"TOR",2,102,24,13,7,4,21,78,40,62,32,16,8,18,14,12,27,39,32,18,19,33,0
"2012-13","2013-02-10","DEN",1,114,25,21,10,11,19,113,48,87,40,26,8,17,10,15,50,65,19,27,24,22,22,"BOS",3,118,34,16,14,8,19,108,43,78,30,30,13,24,19,8,43,51,29,21,28,14,26
"2012-13","2013-02-10","MIN",2,88,24,20,7,2,20,69,34,53,30,16,4,25,16,10,23,33,20,17,19,32,0,"MEM",2,105,30,13,12,4,24,79,41,66,35,13,6,22,17,13,23,36,21,26,29,29,0
"2012-13","2013-02-10","POR",2,104,31,14,4,3,13,83,42,56,32,27,10,12,10,5,33,38,26,23,23,32,0,"ORL",2,110,34,10,5,3,16,93,47,78,42,15,5,18,11,17,33,50,22,33,24,31,0
"2012-13","2013-02-10","SA",2,111,22,7,10,3,14,73,43,54,31,19,12,20,13,6,22,28,25,26,30,30,0,"BKN",2,86,12,18,2,4,17,72,34,53,28,19,6,17,12,12,27,39,35,22,14,15,0
"2012-13","2013-02-10","OKC",2,97,23,14,15,9,7,76,34,59,25,17,9,27,20,5,35,40,27,24,23,23,0,"PHO",2,69,18,23,6,8,22,91,30,77,26,14,4,5,5,17,36,53,16,18,14,21,0
"2012-13","2013-02-10","HOU",2,111,29,16,6,7,21,89,44,56,34,33,10,17,13,14,29,43,25,28,33,25,0,"SAC",1,117,22,13,9,2,21,87,40,67,29,20,11,27,26,15,31,46,28,29,27,33,0
"2012-13","2013-02-11","BOS",1,91,26,10,6,7,24,77,32,63,26,14,6,26,21,8,36,44,26,22,24,19,0,"CHA",2,94,22,10,6,7,19,77,33,59,25,18,8,30,20,10,37,47,24,18,33,19,0
"2012-13","2013-02-11","LAC",1,107,29,13,8,7,16,75,44,56,36,19,8,22,11,11,32,43,30,26,32,19,0,"PHI",2,90,27,14,8,0,18,84,35,66,26,18,9,16,11,16,21,37,22,11,26,31,0
"2012-13","2013-02-11","BKN",1,89,9,12,6,6,21,80,31,68,27,12,4,32,23,11,41,52,20,15,23,18,13,"IND",3,84,16,8,6,7,26,96,33,74,28,22,5,18,13,17,36,53,13,27,14,22,8
"2012-13","2013-02-11","MIN",1,100,25,22,10,6,17,75,39,61,31,14,8,17,14,10,26,36,25,24,23,28,0,"CLE",2,92,24,20,12,7,15,79,40,61,35,18,5,11,7,9,22,31,27,19,19,27,0
"2012-13","2013-02-11","NO",1,105,26,16,7,10,25,83,41,62,31,21,10,14,13,10,39,49,27,28,22,28,0,"DET",2,86,21,13,13,3,16,81,29,62,24,19,5,33,23,14,27,41,23,18,20,25,0
"2012-13","2013-02-11","SA",1,103,21,8,10,1,18,75,39,59,31,16,8,20,17,2,24,26,20,31,25,27,0,"CHI",3,89,18,19,7,5,23,78,37,66,35,12,2,20,13,17,32,49,24,18,29,18,0
"2012-13","2013-02-11","WAS",3,102,29,19,7,4,16,74,42,62,38,12,4,17,14,7,40,47,29,26,19,28,0,"MIL",2,90,23,9,13,5,17,95,36,72,31,23,5,22,13,17,26,43,32,15,24,19,0
"2012-13","2013-02-11","ATL",3,105,26,18,7,2,20,77,40,51,31,26,9,23,16,8,40,48,31,18,33,23,0,"DAL",2,101,25,12,9,3,20,89,38,68,29,21,9,20,16,8,29,37,23,25,33,20,0
"2012-13","2013-02-12","DEN",2,108,24,19,13,5,20,85,44,69,38,16,6,20,14,18,27,45,21,31,26,30,0,"TOR",2,109,23,17,10,5,21,83,39,62,29,21,10,23,21,15,23,38,28,26,28,27,0
"2012-13","2013-02-12","POR",2,104,15,15,3,2,18,73,39,49,31,24,8,20,18,4,21,25,33,26,23,22,0,"MIA",2,117,22,9,9,7,21,74,43,55,35,19,8,27,23,10,22,32,29,29,28,31,0
"2012-13","2013-02-12","SAC",2,101,20,14,12,2,24,86,40,70,36,16,4,24,17,12,24,36,25,30,18,28,0,"MEM",2,108,21,21,5,4,22,75,41,62,35,13,6,24,20,7,32,39,26,32,26,24,0
"2012-13","2013-02-12","OKC",2,94,15,20,11,13,16,68,38,53,33,15,5,23,13,7,19,26,26,26,27,15,0,"UTA",3,109,25,18,14,3,21,87,42,68,35,19,7,22,18,16,22,38,28,30,28,23,0
"2012-13","2013-02-12","HOU",2,116,32,13,8,3,21,91,43,57,33,34,10,25,20,10,38,48,30,27,31,28,0,"GS",3,107,25,13,6,6,22,84,38,64,30,20,8,31,23,8,38,46,34,22,23,28,0
"2012-13","2013-02-12","PHO",2,85,27,19,10,8,21,85,35,72,32,13,3,17,12,12,36,48,22,25,24,14,0,"LAL",2,91,23,19,9,5,15,83,36,62,29,21,7,18,12,12,36,48,30,26,9,26,0
"2012-13","2013-02-13","CHA",2,77,14,16,5,8,20,82,26,66,21,16,5,28,20,16,29,45,29,17,14,17,0,"IND",2,101,24,7,7,9,21,95,41,76,35,19,6,19,13,18,35,53,30,19,21,31,0
"2012-13","2013-02-13","ATL",2,108,32,9,6,3,12,92,41,58,31,34,10,23,16,17,37,54,25,32,33,18,0,"ORL",3,76,18,15,7,2,21,82,34,68,31,14,3,9,5,7,34,41,19,17,20,20,0
"2012-13","2013-02-13","SA",2,96,25,13,7,10,15,84,38,65,33,19,5,18,15,11,33,44,21,25,28,22,0,"CLE",2,95,24,11,7,4,15,97,40,86,38,11,2,15,13,16,32,48,22,32,19,22,0
"2012-13","2013-02-13","CHI",2,69,15,22,5,4,19,74,27,57,24,17,3,17,12,13,36,49,15,21,13,20,0,"BOS",2,71,18,12,9,4,21,76,28,61,23,15,5,12,10,8,31,39,24,11,8,28,0
"2012-13","2013-02-13","DEN",1,108,25,14,8,5,24,79,42,62,30,17,12,22,12,11,18,29,26,31,24,27,0,"BKN",2,119,29,13,5,3,21,75,41,48,25,27,16,30,21,11,26,37,23,39,33,24,0
"2012-13","2013-02-13","TOR",1,92,12,10,3,8,20,73,31,52,22,21,9,24,21,8,27,35,14,23,28,27,0,"NY",3,88,12,12,7,2,21,79,28,54,19,25,9,32,23,20,32,52,18,24,18,28,0
"2012-13","2013-02-13","WAS",2,85,22,17,7,3,18,70,34,59,31,11,3,22,14,5,27,32,19,26,23,17,0,"DET",2,96,19,17,10,4,20,79,35,61,26,18,9,25,17,14,34,48,21,23,21,31,0
"2012-13","2013-02-13","PHI",2,92,18,15,5,4,22,76,34,63,30,13,4,24,20,11,30,41,28,22,25,17,0,"MIL",2,94,21,13,9,10,21,88,37,70,33,18,4,21,16,16,25,41,18,25,29,22,0
"2012-13","2013-02-13","UTA",1,97,20,14,7,9,22,87,38,76,36,11,2,25,19,13,40,53,10,32,26,29,0,"MIN",2,93,18,10,8,3,19,85,29,63,24,22,5,38,30,14,35,49,17,23,23,30,0
"2012-13","2013-02-13","POR",1,63,19,18,4,9,12,74,24,57,22,17,2,13,13,6,29,35,14,12,18,19,0,"NO",2,99,26,7,7,6,13,87,41,75,36,12,5,18,12,15,37,52,19,19,29,32,0
"2012-13","2013-02-13","SAC",1,100,17,18,8,2,22,80,33,64,29,16,4,36,30,12,32,44,27,17,33,23,0,"DAL",2,123,27,12,12,10,27,92,43,58,30,34,13,26,24,15,36,51,30,29,33,31,0
"2012-13","2013-02-13","HOU",1,96,18,21,10,2,23,82,36,58,31,24,5,22,19,13,28,41,28,21,23,24,0,"LAC",2,106,28,19,12,6,19,75,37,43,24,32,13,26,19,6,31,37,46,23,19,18,0
"2012-13","2013-02-14","MIA",2,110,23,14,10,4,29,88,41,59,30,29,11,22,17,13,33,46,32,31,25,22,0,"OKC",2,100,16,16,5,5,23,73,32,60,29,13,3,34,33,5,30,35,17,29,23,31,0
"2012-13","2013-02-14","LAC",1,125,25,15,9,8,25,89,46,59,30,30,16,22,17,17,30,47,31,33,37,24,0,"LAL",2,101,30,16,9,2,17,75,38,55,32,20,6,27,19,10,27,37,17,35,28,21,0
"2012-13","2013-02-19","CHA",6,105,18,17,6,5,18,81,38,57,29,24,9,27,20,10,35,45,37,26,17,25,0,"ORL",6,92,26,15,7,2,21,89,37,64,33,25,4,17,14,13,33,46,27,16,27,22,0
"2012-13","2013-02-19","TOR",6,96,20,17,10,5,19,78,35,58,27,20,8,20,18,8,34,42,27,28,18,23,0,"WAS",6,88,20,17,6,3,20,78,30,63,24,15,6,27,22,12,32,44,19,27,19,23,0
"2012-13","2013-02-19","MIL",6,111,23,8,4,10,21,96,46,76,39,20,7,18,12,12,31,43,24,27,30,24,6,"BKN",6,113,25,16,6,4,17,91,43,72,33,19,10,23,17,17,32,49,31,30,19,25,8
"2012-13","2013-02-19","MEM",7,105,29,16,14,7,20,80,45,71,42,9,3,20,12,12,32,44,22,31,31,21,0,"DET",6,91,28,17,7,4,18,82,38,62,29,20,9,10,6,6,23,29,30,12,18,31,0
"2012-13","2013-02-19","CHI",6,96,30,16,10,6,19,84,39,71,34,13,5,17,13,14,33,47,26,21,27,22,0,"NO",6,87,23,15,8,7,16,84,35,67,31,17,4,20,13,11,28,39,21,22,25,19,0
"2012-13","2013-02-19","BOS",6,90,22,13,6,2,24,79,35,59,28,20,7,16,13,8,31,39,22,28,20,20,0,"DEN",6,97,21,7,7,3,17,77,33,57,26,20,7,36,24,10,36,46,21,28,29,19,0
"2012-13","2013-02-19","GS",7,101,17,14,5,3,22,83,39,66,34,17,5,24,18,13,29,42,19,34,26,22,0,"UTA",6,115,23,11,8,8,23,78,39,57,29,21,10,34,27,8,27,35,26,32,29,28,0
"2012-13","2013-02-19","SA",6,108,25,17,9,8,21,76,35,46,25,30,10,35,28,7,39,46,28,22,33,25,0,"SAC",6,102,21,10,8,2,23,92,34,67,25,25,9,29,25,12,32,44,19,22,33,28,0
"2012-13","2013-02-19","PHO",7,102,30,18,8,2,28,83,41,70,38,13,3,20,17,14,37,51,36,27,21,18,0,"POR",6,98,18,14,7,1,15,80,33,60,27,20,6,32,26,12,25,37,23,24,26,25,0
"2012-13","2013-02-20","MEM",1,88,20,11,7,7,23,80,29,67,23,13,6,34,24,20,29,49,19,24,23,22,0,"TOR",1,82,14,15,5,4,28,71,26,53,18,18,8,26,22,11,31,42,14,18,25,25,0
"2012-13","2013-02-20","NO",1,100,16,13,2,6,28,76,37,61,30,15,7,22,19,11,28,39,20,21,28,31,0,"CLE",7,105,20,8,6,3,18,77,38,63,33,14,5,34,24,12,22,34,20,23,25,37,0
"2012-13","2013-02-20","NY",7,91,17,15,13,3,29,86,29,58,24,28,5,36,28,13,26,39,18,26,22,25,0,"IND",7,125,28,21,8,9,25,79,42,55,31,24,11,39,30,14,40,54,30,44,28,23,0
"2012-13","2013-02-20","DET",1,105,26,9,4,8,23,81,40,64,32,17,8,23,17,8,34,42,28,27,22,28,0,"CHA",1,99,25,9,3,9,18,89,36,64,25,25,11,21,16,16,30,46,25,31,20,23,0
"2012-13","2013-02-20","PHI",7,87,18,10,8,4,30,81,31,68,27,13,4,32,21,10,29,39,25,16,26,20,0,"MIN",7,94,21,16,9,5,23,70,28,57,23,13,5,44,33,10,41,51,35,21,20,18,0
"2012-13","2013-02-20","MIA",6,103,23,11,11,1,15,78,37,55,27,23,10,25,19,5,28,33,24,21,18,40,0,"ATL",7,90,28,21,6,2,20,72,36,46,29,26,7,16,11,5,37,42,17,32,24,17,0
"2012-13","2013-02-20","BKN",1,97,23,12,10,6,23,85,34,59,25,26,9,26,20,9,34,43,21,21,26,29,0,"MIL",1,94,22,17,5,9,24,75,35,61,29,14,6,31,18,7,41,48,29,25,22,18,0
"2012-13","2013-02-20","OKC",6,119,25,22,6,11,22,87,42,59,31,28,11,27,24,13,34,47,29,33,30,27,0,"HOU",7,122,26,19,13,4,23,92,44,59,29,33,15,23,19,12,31,43,36,21,30,35,0
"2012-13","2013-02-20","ORL",1,96,24,12,5,4,13,85,39,69,34,16,5,22,13,10,33,43,30,23,29,14,0,"DAL",7,111,32,9,6,8,19,88,42,59,31,29,11,18,16,7,37,44,42,17,24,28,0
"2012-13","2013-02-20","BOS",1,99,24,14,5,4,25,82,39,62,30,20,9,20,12,7,27,34,27,28,21,23,0,"LAL",6,113,24,12,5,3,21,83,42,61,35,22,7,31,22,14,35,49,36,28,26,23,0
"2012-13","2013-02-20","PHO",1,98,28,15,7,8,18,84,40,67,31,17,9,14,9,11,30,41,26,23,27,22,0,"GS",1,108,29,10,6,6,16,87,42,67,32,20,10,17,14,13,31,44,33,24,28,23,0
"2012-13","2013-02-21","MIA",1,86,20,18,14,6,15,73,37,60,34,13,3,14,9,8,28,36,22,23,20,21,0,"CHI",2,67,20,27,10,4,15,75,28,65,26,10,2,11,9,13,26,39,22,13,19,13,0
"2012-13","2013-02-21","SA",2,116,30,18,7,6,20,73,43,56,35,17,8,28,22,8,26,34,34,24,34,24,0,"LAC",7,90,21,20,5,1,23,76,32,60,27,16,5,25,21,13,20,33,21,22,21,26,0
"2012-13","2013-02-22","CHI",1,105,37,6,6,7,26,83,42,69,37,14,5,20,16,10,36,46,24,27,27,27,0,"CHA",2,75,13,13,2,6,17,75,25,59,21,16,4,35,21,15,30,45,15,22,20,18,0
"2012-13","2013-02-22","NY",2,98,19,17,5,8,28,75,35,47,25,28,10,23,18,10,32,42,32,19,19,28,0,"TOR",2,100,18,10,7,3,22,80,35,62,28,18,7,28,23,6,25,31,32,16,31,21,0
"2012-13","2013-02-22","DEN",3,113,27,11,11,5,24,81,39,59,35,22,4,37,31,8,28,36,28,36,14,35,0,"WAS",3,119,27,18,7,8,26,88,42,64,31,24,11,33,24,18,31,49,33,31,30,25,0
"2012-13","2013-02-22","DET",2,82,15,16,8,5,26,82,29,63,26,19,3,37,21,15,26,41,17,19,16,30,0,"IND",2,114,29,14,10,6,25,73,41,59,31,14,10,33,22,4,43,47,34,26,30,24,0
"2012-13","2013-02-22","SAC",3,108,24,16,3,2,18,88,38,66,26,22,12,25,20,14,32,46,33,30,25,20,0,"ATL",2,122,33,6,7,9,25,92,49,65,37,27,12,19,12,10,35,45,25,36,32,29,0
"2012-13","2013-02-22","HOU",2,106,25,17,5,4,22,77,41,47,25,30,16,12,8,7,30,37,34,27,23,22,0,"BKN",2,96,24,14,9,5,19,91,40,61,30,30,10,11,6,14,27,41,31,22,22,21,0
"2012-13","2013-02-22","ORL",2,82,19,12,6,8,26,84,35,69,30,15,5,9,7,11,31,42,21,17,15,29,0,"MEM",2,88,24,14,8,6,15,76,34,60,31,16,3,29,17,14,38,52,22,21,24,21,0
